Step:284 Raw:203 Control:0.00 
Step:3265 Raw:92 Control:-2.22 
Step:3290 Raw:89 Control:1.90 
Step:3315 Raw:93 Control:6.08 
Step:3340 Raw:94 Control:-1.63 
Step:3365 Raw:93 Control:-2.70 
Step:3390 Raw:98 Control:0.22 
Step:3416 Raw:91 Control:-6.36 
Step:3441 Raw:90 Control:6.22 
Step:3466 Raw:99 Control:6.39 
Step:3490 Raw:88 Control:-9.00 
Step:3515 Raw:91 Control:9.63 
Step:3540 Raw:87 Control:3.16 
Step:3565 Raw:84 Control:7.15 
Step:3590 Raw:91 Control:8.97 
Step:3615 Raw:90 Control:-4.50 
Step:3640 Raw:87 Control:-1.90 
Step:3665 Raw:88 Control:3.95 
Step:3690 Raw:87 Control:1.74 
Step:3715 Raw:85 Control:2.60 
Step:3740 Raw:83 Control:4.81 
Step:3765 Raw:85 Control:6.16 
Step:3790 Raw:83 Control:1.12 
Step:3815 Raw:81 Control:3.47 
Step:3841 Raw:83 Control:5.50 
Step:3866 Raw:82 Control:0.87 
Step:3891 Raw:81 Control:2.00 
Step:3916 Raw:88 Control:3.18 
Step:3941 Raw:84 Control:-7.57 
Step:3966 Raw:84 Control:1.08 
Step:3991 Raw:82 Control:1.99 
Step:4016 Raw:86 Control:4.56 
Step:4041 Raw:89 Control:-2.43 
Step:4066 Raw:84 Control:-5.75 
Step:4090 Raw:90 Control:4.21 
Step:4115 Raw:88 Control:-4.76 
Step:4141 Raw:92 Control:-0.12 
Step:4166 Raw:89 Control:-4.81 
Step:4191 Raw:89 Control:1.68 
Step:4216 Raw:89 Control:2.02 
Step:4241 Raw:93 Control:1.59 
Step:4267 Raw:93 Control:-4.41 
Step:4292 Raw:95 Control:-2.53 
Step:4317 Raw:91 Control:-3.60 
Step:4342 Raw:96 Control:4.07 
Step:4367 Raw:91 Control:-3.75 
Step:4392 Raw:95 Control:4.73 
Step:4417 Raw:88 Control:-1.88 
Step:4442 Raw:92 Control:8.72 
Step:4467 Raw:92 Control:0.51 
Step:4492 Raw:90 Control:-0.10 
Step:4517 Raw:90 Control:3.19 
Step:4542 Raw:89 Control:2.51 
Step:4568 Raw:85 Control:3.18 
Step:4593 Raw:88 Control:7.97 
Step:4618 Raw:91 Control:1.02 
Step:4643 Raw:88 Control:-3.90 
Step:4668 Raw:89 Control:2.18 
Step:4692 Raw:86 Control:0.87 
Step:4717 Raw:87 Control:5.12 
Step:4742 Raw:90 Control:2.29 
Step:4767 Raw:90 Control:-2.79 
Step:4792 Raw:88 Control:-1.50 
Step:4817 Raw:87 Control:2.68 
Step:4842 Raw:84 Control:3.81 
Step:4867 Raw:84 Control:6.98 
Step:4892 Raw:87 Control:4.64 
Step:4917 Raw:86 Control:-1.43 
Step:4942 Raw:87 Control:0.62 
Step:4967 Raw:84 Control:-0.31 
Step:4993 Raw:82 Control:4.58 
Step:5017 Raw:82 Control:6.40 
Step:5042 Raw:87 Control:4.24 
Step:5067 Raw:82 Control:-4.43 
Step:5092 Raw:89 Control:4.48 
Step:5117 Raw:85 Control:-6.06 
Step:5142 Raw:87 Control:1.97 
Step:5167 Raw:90 Control:-0.40 
Step:5192 Raw:90 Control:-4.15 
Step:5217 Raw:90 Control:-2.06 
Step:5242 Raw:81 Control:-0.36 
Step:5267 Raw:90 Control:13.34 
Step:5293 Raw:86 Control:-3.68 
Step:5318 Raw:89 Control:2.59 
Step:5343 Raw:82 Control:-1.67 
Step:5368 Raw:90 Control:9.22 
Step:5393 Raw:88 Control:-4.74 
Step:5419 Raw:88 Control:-0.52 
Step:5444 Raw:89 Control:0.72 
Step:5469 Raw:86 Control:-0.35 
Step:5494 Raw:88 Control:4.55 
Step:5519 Raw:92 Control:0.67 
Step:5544 Raw:87 Control:-5.15 
Step:5569 Raw:92 Control:4.32 
Step:5594 Raw:87 Control:-3.29 
Step:5619 Raw:89 Control:5.14 
Step:5644 Raw:84 Control:1.33 
Step:5669 Raw:90 Control:8.04 
Step:5694 Raw:93 Control:-2.95 
Step:5720 Raw:90 Control:-6.39 
Step:5745 Raw:87 Control:1.04 
Step:5770 Raw:87 Control:6.13 
Step:5795 Raw:89 Control:4.39 
Step:5820 Raw:88 Control:-0.07 
Step:5846 Raw:89 Control:1.53 
Step:5871 Raw:87 Control:0.15 
Step:5896 Raw:89 Control:3.38 
Step:5921 Raw:88 Control:-0.11 
Step:5946 Raw:88 Control:1.61 
Step:5971 Raw:93 Control:1.64 
Step:5996 Raw:85 Control:-5.65 
Step:6021 Raw:90 Control:8.20 
Step:6046 Raw:88 Control:-0.72 
Step:6071 Raw:86 Control:2.16 
Step:6096 Raw:83 Control:4.91 
Step:6121 Raw:88 Control:7.82 
Step:6146 Raw:85 Control:-1.97 
Step:6171 Raw:83 Control:2.88 
Step:6196 Raw:85 Control:5.54 
Step:6221 Raw:87 Control:1.08 
Step:6245 Raw:82 Control:-2.05 
Step:6270 Raw:84 Control:6.38 
Step:6295 Raw:84 Control:2.11 
Step:6320 Raw:83 Control:1.40 
Step:6345 Raw:82 Control:2.81 
Step:6370 Raw:86 Control:3.78 
Step:6395 Raw:86 Control:-2.85 
Step:6420 Raw:89 Control:-1.51 
Step:6445 Raw:86 Control:-4.28 
Step:6470 Raw:86 Control:2.35 
Step:6495 Raw:90 Control:2.59 
Step:6520 Raw:82 Control:-3.62 
Step:6545 Raw:88 Control:9.48 
Step:6571 Raw:86 Control:-1.46 
Step:6595 Raw:93 Control:1.64 
Step:6620 Raw:86 Control:-8.12 
Step:6645 Raw:93 Control:5.25 
Step:6670 Raw:92 Control:-5.17 
Step:6695 Raw:87 Control:-1.79 
Step:6720 Raw:94 Control:7.10 
Step:6745 Raw:94 Control:-4.64 
Step:6770 Raw:94 Control:-3.08 
Step:6795 Raw:90 Control:-0.93 
Step:6820 Raw:93 Control:5.98 
Step:6845 Raw:92 Control:0.23 
Step:6871 Raw:92 Control:1.56 
Step:6895 Raw:95 Control:1.56 
Step:6920 Raw:94 Control:-2.85 
Step:6945 Raw:88 Control:0.02 
Step:6970 Raw:96 Control:9.42 
Step:6995 Raw:94 Control:-4.78 
Step:7020 Raw:92 Control:-0.57 
Step:7045 Raw:92 Control:3.54 
Step:7070 Raw:88 Control:2.90 
Step:7095 Raw:85 Control:7.80 
Step:7120 Raw:85 Control:9.60 
Step:7145 Raw:88 Control:6.03 
Step:7170 Raw:85 Control:-0.68 
Step:7195 Raw:89 Control:3.93 
Step:7220 Raw:82 Control:-2.42 
Step:7245 Raw:82 Control:8.74 
Step:7270 Raw:81 Control:6.56 
Step:7296 Raw:84 Control:5.50 
Step:7321 Raw:85 Control:-0.64 
Step:7346 Raw:84 Control:-1.62 
Step:7371 Raw:79 Control:1.21 
Step:7396 Raw:81 Control:8.83 
Step:7421 Raw:83 Control:3.46 
Step:7446 Raw:81 Control:-0.72 
Step:7471 Raw:78 Control:2.84 
Step:7495 Raw:85 Control:6.97 
Step:7520 Raw:79 Control:-4.98 
Step:7545 Raw:84 Control:5.48 
Step:7570 Raw:82 Control:-2.31 
Step:7596 Raw:85 Control:1.63 
Step:7621 Raw:84 Control:-2.20 
Step:7646 Raw:83 Control:0.64 
Step:7671 Raw:85 Control:2.84 
Step:7696 Raw:91 Control:-0.32 
Step:7721 Raw:91 Control:-8.27 
Step:7746 Raw:89 Control:-4.53 
Step:7771 Raw:91 Control:1.48 
Step:7796 Raw:91 Control:-0.76 
Step:7820 Raw:94 Control:0.05 
Step:7845 Raw:93 Control:-3.49 
Step:7870 Raw:88 Control:-0.16 
Step:7896 Raw:92 Control:8.02 
Step:7921 Raw:89 Control:0.12 
Step:7946 Raw:92 Control:4.23 
Step:7971 Raw:90 Control:-0.90 
Step:7996 Raw:92 Control:2.53 
Step:8022 Raw:94 Control:-0.46 
Step:8047 Raw:89 Control:-2.72 
Step:8072 Raw:91 Control:6.10 
Step:8097 Raw:90 Control:2.00 
Step:8122 Raw:95 Control:2.78 
Step:8147 Raw:92 Control:-4.86 
Step:8172 Raw:91 Control:1.56 
Step:8197 Raw:88 Control:3.57 
Step:8222 Raw:87 Control:7.08 
Step:8247 Raw:90 Control:6.31 
Step:8272 Raw:84 Control:-0.22 
Step:8297 Raw:84 Control:8.51 
Step:8322 Raw:83 Control:6.23 
Step:8347 Raw:87 Control:5.35 
Step:8372 Raw:81 Control:-2.10 
Step:8397 Raw:81 Control:7.48 
Step:8422 Raw:83 Control:5.82 
Step:8448 Raw:81 Control:0.97 
Step:8473 Raw:82 Control:3.74 
Step:8498 Raw:80 Control:1.73 
Step:8523 Raw:81 Control:4.45 
Step:8548 Raw:79 Control:2.13 
Step:8573 Raw:84 Control:4.65 
Step:8598 Raw:82 Control:-3.47 
Step:8623 Raw:83 Control:1.04 
Step:8648 Raw:83 Control:0.46 
Step:8673 Raw:87 Control:1.06 
Step:8698 Raw:88 Control:-4.22 
Step:8723 Raw:88 Control:-3.40 
Step:8749 Raw:86 Control:-0.94 
Step:8774 Raw:92 Control:3.38 
Step:8799 Raw:91 Control:-5.50 
Step:8824 Raw:92 Control:-1.67 
Step:8849 Raw:95 Control:-1.19 
Step:8875 Raw:97 Control:-4.14 
Step:8900 Raw:96 Control:-4.68 
Step:8925 Raw:96 Control:-0.48 
Step:8950 Raw:97 Control:0.82 
Step:8975 Raw:100 Control:-0.20 
Step:9000 Raw:98 Control:-3.84 
Step:9025 Raw:101 Control:1.04 
Step:9050 Raw:101 Control:-2.61 
Step:9075 Raw:107 Control:-1.17 
Step:9100 Raw:104 Control:-8.46 
Step:9125 Raw:105 Control:-0.48 
Step:9150 Raw:103 Control:-0.36 
Step:9176 Raw:106 Control:3.19 
Step:9201 Raw:105 Control:-1.68 
Step:9226 Raw:103 Control:0.55 
Step:9251 Raw:103 Control:3.88 
Step:9276 Raw:104 Control:2.95 
Step:9302 Raw:107 Control:0.61 
Step:9327 Raw:106 Control:-3.65 
Step:9352 Raw:104 Control:-0.46 
Step:9377 Raw:107 Control:3.43 
Step:9402 Raw:104 Control:-1.53 
Step:9427 Raw:103 Control:3.46 
Step:9452 Raw:106 Control:4.30 
Step:9477 Raw:103 Control:-1.35 
Step:9502 Raw:106 Control:3.51 
Step:9527 Raw:106 Control:-1.37 
Step:9552 Raw:104 Control:-0.71 
Step:9577 Raw:107 Control:3.04 
Step:9602 Raw:101 Control:-1.74 
Step:9627 Raw:104 Control:7.64 
Step:9652 Raw:103 Control:1.32 
Step:9677 Raw:99 Control:2.05 
Step:9702 Raw:103 Control:7.43 
Step:9728 Raw:103 Control:-0.58 
Step:9753 Raw:100 Control:-0.54 
Step:9778 Raw:102 Control:4.55 
Step:9803 Raw:104 Control:0.69 
Step:9828 Raw:104 Control:-2.29 
Step:9853 Raw:104 Control:-0.97 
Step:9878 Raw:101 Control:0.16 
Step:9903 Raw:103 Control:5.02 
Step:9928 Raw:106 Control:0.91 
Step:9953 Raw:106 Control:-3.64 
Step:9978 Raw:106 Control:-1.88 
Step:10003 Raw:104 Control:-0.31 
Step:10029 Raw:108 Control:3.36 
Step:10054 Raw:109 Control:-3.00 
Step:10079 Raw:109 Control:-3.18 
Step:10104 Raw:111 Control:-1.25 
Step:10129 Raw:111 Control:-2.86 
